"id","name","description"
"intrastat_9504","9504","Igralne videokonzole in naprave, izdelki za sejemske igre, namizne ali družabne igre, vključno s fliperji, biljardi, posebnimi mizami za kazinske igre in opremo za avtomatska kegljišča (vključno za bowling)"
"intrastat_95042000","95042000","Izdelki in pribor za biljard vseh vrst"
"intrastat_950430","950430","Igre, ki se poženejo z kovancem, bankovcem, bančno kartico, žetonom ali drugim plačilnim sredstvom, razen opreme za avtomatska kegljišča (bowling)"
"intrastat_95043010","95043010","Igre, ki se poženejo z kovancem, bankovcem, bančno kartico, žetonom ali drugim plačilnim sredstvom, razen opreme za avtomatska kegljišča (bowling), igrice z ekranom"
"intrastat_95043020","95043020","Igre, ki se poženejo z kovancem, bankovcem, bančno kartico, žetonom ali drugim plačilnim sredstvom, razen opreme za avtomatska kegljišča (bowling), druge igrice (brez ekrana)"
"intrastat_95043090","95043090","Igre, ki se poženejo z kovancem, bankovcem, bančno kartico, žetonom ali drugim plačilnim sredstvom, razen opreme za avtomatska kegljišča (bowling), deli"
"intrastat_95044000","95044000","Igralne karte"
"intrastat_95045000","95045000","Igralne videokonzole in naprave, razen tistih, ki spadajo v tarifno podštevilko 9504 30"
"intrastat_950490","950490","Izdelki za sejemske, družabne igre, drugi"
"intrastat_95049010","95049010","Izdelki za sejemske, družabne igre, drugi, kompleti električnih dirkalnih avtomobilov"
"intrastat_95049080","95049080","Izdelki za sejemske, družabne igre, drugi, ostali"
"intrastat_9505","9505","Praznični, karnevalski in drugi izdelki za razvedrilo, vključno s čarovniškimi triki in podobno (vključno z deli in priborom)"
"intrastat_950510","950510","Izdelki za božične praznike"
"intrastat_95051010","95051010","Izdelki za božične praznike, stekleni"
"intrastat_95051090","95051090","Izdelki za božične praznike, iz drugih materialov"
"intrastat_95059000","95059000","Izdelki za razvedrilo, drugi"
"intrastat_9506","9506","Izdelki in oprema za splošno fizično počutje, telovadbo, atletiko, druge športe in igre na prostem, ki niso navedeni in ne zajeti na drugem mestu v tem poglavju, plavalni bazeni"
"intrastat_950611","950611","Smuči za sneg"
"intrastat_95061110","95061110","Smuči za sneg, tekaške smuči"
"intrastat_95061121","95061121","Smuči za sneg, mono-smuči in snežne deske"
"intrastat_95061129","95061129","Smuči za sneg, alpske"
"intrastat_95061180","95061180","Smuči za sneg, skakalne "
"intrastat_95061200","95061200","Smučarske vezi"
"intrastat_95061900","95061900","Smučarska oprema za sneg, druga"
"intrastat_95062100","95062100","Jadralne deske"
"intrastat_95062900","95062900","Vodne smuči, vodne deske, jadralna in druga oprema za vodne športe"
"intrastat_95063100","95063100","Oprema za golf, palice"
"intrastat_95063200","95063200","Oprema za golf, žogice"
"intrastat_950639","950639","Oprema za golf, druga"
"intrastat_95063910","95063910","Oprema za golf, deli palic za golf"
"intrastat_95063990","95063990","Oprema za golf, drugo"
"intrastat_95064000","95064000","Proizvodi in oprema za namizni tenis"
"intrastat_95065100","95065100","Loparji za tenis, z mrežo ali brez nje"
"intrastat_95065900","95065900","Loparji za badminton in podobno"
"intrastat_95066100","95066100","Žogice za tenis"
"intrastat_95066200","95066200","Žoge, razen žogic za golf in žogic za namizni teni, žogice, napihljive"
"intrastat_950669","950669","Športni rekviziti, žogice, druge"
"intrastat_95066910","95066910","Športni rekviziti, žogice, druge, žogice za kriket in polo"
"intrastat_95066990","95066990","Športni rekviziti, žogice, druge, ostale"
"intrastat_950670","950670","Drsalke in kotalke, vključno s čevlje s pritrjenimi drsalkami ali kotalkami"
"intrastat_95067010","95067010","Drsalke in kotalke, drsalke"
"intrastat_95067030","95067030","Drsalke in kotalke, kotalke"
"intrastat_95067090","95067090","Drsalke in kotalke, deli in pribor"
"intrastat_950691","950691","Izdelki in oprema za telovadbo, fizične vaje in atletiko"
"intrastat_95069110","95069110","Oprema za telovadbo z nastavljivim mehanizmom za upor"
"intrastat_95069190","95069190","Oprema za gimnastiko in atletiko, drugi"
"intrastat_950699","950699","Športni rekviziti, drugi"
"intrastat_95069910","95069910","Športni rekviziti, drugi, pribor za kriket in polo, razen žogic"
"intrastat_95069990","95069990","Športni rekviziti, drugi, ostali"
"intrastat_9507","9507","Palice, trnki in drug pribor za ribolov, mreže za zajemanje ulovljenih rib, mreže za metulje in podobne mreže, umetne ptice za vabo in podobni rekviziti za lov in strelstvo"
"intrastat_95071000","95071000","Palice za ribolov"
"intrastat_950720","950720","Trnki, tudi na vrvicah"
"intrastat_95072010","95072010","Trnki, tudi na vrvicah, trnki brez vrvic"
"intrastat_95072090","95072090","Trnki, tudi na vrvicah, drugi"
"intrastat_95073000","95073000","Škripci za ribolov"
"intrastat_95079000","95079000","Rekviziti za lov in ribolov, drugi"
"intrastat_9508","9508","Vrtiljaki, gugalnice, strelišča in drugi sejemski predmeti za razvedrilo, potujoči cirkusi in potujoči zverinjaki, potujoča gledališča (vključno z deli in priborom)"
"intrastat_95081000","95081000","Potujoči cirkusi, potujoči zverinjaki"
"intrastat_95089000","95089000","Vrtiljaki, gugalnice, strelišča in drugi sejemski predmeti za razvedrilo, potujoča gledališča"
"intrastat_96","96","Razni izdelki"
"intrastat_9601","9601","Obdelana slonova kost in izdelki iz slonove kosti"
"intrastat_96011000","96011000","Obdelana slonova kost in izdelki iz slonove kosti"
"intrastat_96019000","96019000","Obdelana kost (razen slonove), želvovina, rogovi, rogovi jelenov, korale, biserovina in drugi materiali živalskega izvora za rezljanje, obdelani, in izdelki iz teh materialov, drugo"
"intrastat_96020000","96020000","Obdelani materiali rastlinskega ali mineralnega izvora za rezljanje, in izdelki iz teh materialov"
"intrastat_9603","9603","Metle, ščetke, čopiči, omela, sobo slikarski vložki"
"intrastat_96031000","96031000","Metle in ščetke, sestavljene iz protja ali drugega rastlinskega materiala, povezane skupaj z držajem ali brez njega"
"intrastat_96032100","96032100","Ščetke za zobe"
"intrastat_960329","960329","Čopiči za britje, ščetke za lase, ščetke za zobe, ščetke za nohte, ščetke za trepalnice in druge toaletne ščetke za osebno nego, vključno ščetke ki so deli apatratov"
"intrastat_96032930","96032930","Krtače za lase"
"intrastat_96032980","96032980","Metle, ščetke, drugo"
"intrastat_960330","960330","Slikarski čopiči, čopiči za pisanje in podobni za nanašanje kozmetičnih sredstev"
"intrastat_96033010","96033010","Slikarski in pisalni čopiči"
"intrastat_96033090","96033090","Čopiči za nanašanje kozmetičnih sredstev"
"intrastat_960340","960340","Čopiči za barvanje, premazovanje in podobno (razen čopičev iz tar.podšt. 9603 30), soboslikarski vložki in valji"
"intrastat_96034010","96034010","Čopiči za barvanje, premazovanje, lakiranje in podobno"
"intrastat_96034090","96034090","Soboslikarski vložki in valji"
"intrastat_96035000","96035000","Ščetke, ki so deli strojev, aparatov ali vozil, druge"
"intrastat_960390","960390","Ščetke, ki so deli strojev, aparatov, druge"
"intrastat_96039010","96039010","Ščetke, ki so deli strojev, aparatov, druge, ročno vodeni mehanični čistilci tal, brez motorja"
"intrastat_96039091","96039091","Ščetke, ki so deli strojev, aparatov, druge, ščetke za čiščenje cest, gospodinjske metle in omela, vključno s krtačami za čevlje in obleko, krtače za nego živali"
"intrastat_96039099","96039099","Ščetke, ki so deli strojev, aparatov, druge, drugo, ostalo"
"intrastat_96040000","96040000","Ročna sita in rešeta"
"intrastat_96050000","96050000","Potovalni kompleti za osebna toaletna sredstva, šivanje ali čiščenje obutve ali obleke"
"intrastat_9606","9606","Gumbi, gumbi pritiskači, zaklopni gumbi, gumbi za srajce, gumbi ki se še oblačijo (prekrijejo) in drugi deli teh izdelkov, nedokončani gumbi"
"intrastat_96061000","96061000","Gumbi, pritiskači in njihovi deli"
"intrastat_96062100","96062100","Gumbi, iz plastične mase, ki niso preoblečeni s tekstilnim materialom"
"intrastat_96062200","96062200","Gumbi, iz navadnih kovin, ki niso preoblečeni s tekstilnim materialom"
"intrastat_96062900","96062900","Gumbi, drugi"
"intrastat_96063000","96063000","Gumbi ki se še oblačijo (prekrijejo) in drugi deli gumbov, nedokončani gumbi"
"intrastat_9607","9607","Zadrge in njihovi deli"
"intrastat_96071100","96071100","Zadrge, z zobci iz navadnih kovin"
"intrastat_96071900","96071900","Zadrge, druge"
"intrastat_960720","960720","Deli zadrg"
"intrastat_96072010","96072010","Deli zadrg, iz navadnih kovin, vštevši ozke trakove, pritrjene z verižico iz navadne kovine"
"intrastat_96072090","96072090","Deli zadrg, drugo, ostalo"
"intrastat_9608","9608","Kemični svinčniki, flomastri, peresa, peresniki in podobno"
"intrastat_960810","960810","Kemični svinčniki (svinčniki s kroglico)"
"intrastat_96081010","96081010","Kemični svinčniki, s tekočim črnilom (na vrtljivo kroglico)"
"intrastat_96081092","96081092","Kemični svinčniki (svinčniki s kroglico) z zamenjljivim polnilom"
"intrastat_96081099","96081099","Kemični svinčniki, drugi, drugo, ostalo"
"intrastat_96082000","96082000","Flomastri in označevalci z vrhom iz polsti ali drugega poroznega materiala"
"intrastat_96083000","96083000","Nalivna peresa in podobna peresa"
"intrastat_96084000","96084000","Patentni svinčniki"
"intrastat_96085000","96085000","Kompleti dveh ali več proizvodov"
"intrastat_96086000","96086000","Vložki za kemične svinčnike"
"intrastat_96089100","96089100","Peresa in njihove konice"
"intrastat_96089900","96089900","Deli svinčnikov, flomastrov, označevalcev, nalivnih peres, patentnih svinčnikov ipd. ter peresniki, držala za svinčnike in podobna držala, peresa za kopiranje, drugo"
"intrastat_9609","9609","Svinčniki (razen svinčnikov iz tar.šr. 9608), pisala, mine za svinčnike, pasteli, risalno oglje, pisalna ali risalna kreda in krojaška kreda"
"intrastat_960910","960910","Svinčniki in pisala z mino, zaprti v trdnem ohišju"
"intrastat_96091010","96091010","Svinčniki, pisala, mine za svinčnike, z grafitnimi minami"
"intrastat_96091090","96091090","Svinčniki, pisala, mine za svinčnike, drugo"
"intrastat_96092000","96092000","Svinčniki, mine za svinčnike, črne ali barvne"
"intrastat_960990","960990","Svinčniki, pisala, mine za svinčnike, drugo"
"intrastat_96099010","96099010","Svinčniki, pisala, mine za svinčnike, drugo, pasteli in risalno oglje"
"intrastat_96099090","96099090","Svinčniki, pisala, mine za svinčnike, drugo, ostalo"
"intrastat_96100000","96100000","Tablice in table, za pisanje ali risanje, z okvirji ali brez okvirjev"
"intrastat_96110000","96110000","Ročni datumski pečati, žigi, numeratorji in podobno (vključno priprave za tiskanje ali vtiskovanje na nalepkah), ročni vrstičniki in garniture za tiskanje, ki imajo take vrstičnike"
"intrastat_9612","9612","Trakovi za pisalne stroje in podobni trakovi, prepojeni s tiskarsko barvo ali drugače pripravljeni za odtiskovanje, vključno s trakovi na kolesih ali v kasetah, blazinice za žige"
"intrastat_961210","961210","Trakovi za pisalne stroje"
"intrastat_96121010","96121010","Trakovi za pisalne stroje, iz plastičnih mas"
"intrastat_96121020","96121020","Trakovi za pisalne stroje, iz sintetičnih tekstilnih trakov do širine 30 mm"
"intrastat_96121080","96121080","Trakovi za pisalne stroje, drugi"
"intrastat_96122000","96122000","Blazinice za žige"
"intrastat_9613","9613","Vžigalniki za cigarete in drugi vžigalniki, vključno z mehaničnimi ali električnimi, in njihovi deli, razen kremenov in stenjev"
"intrastat_96131000","96131000","Žepni plinski vžigalniki, ki jih ni mogoče ponovno polniti"
"intrastat_96132000","96132000","Žepni plinski vžigalniki, ki se lahko ponovno polnijo"
"intrastat_96138000","96138000","Vžigalniki za cigarete, drugi"
"intrastat_96139000","96139000","Deli za vžigalnike za cigarete"
"intrastat_961400","961400","Tobačne pipe (vključno glave za pipe) in ustniki za cigare ali cigarete, njihovi deli"
"intrastat_96140010","96140010","Tobačne pipe (vključno glave za pipe) in ustniki za cigare ali cigarete, njihovi deli, grobo oblik. kosi lesa ali korenine za izdelavo pip"
"intrastat_96140090","96140090","Tobačne pipe (vključno glave za pipe) in ustniki za cigare ali cigarete, njihovi deli, drugo"
"intrastat_9615","9615","Glavniki, sponke za lase in podobno, lasnice, igle za kodre, sponke za kodre, navijalke za lase in podobno, razen tistih iz tar.št. 8516, in njihovi deli"
"intrastat_96151100","96151100","Glavniki, sponke za lase, iz trde gume ali plastične mase"
"intrastat_96151900","96151900","Glavniki, sponke za lase, drugo"
"intrastat_96159000","96159000","Igle za kodre, navijalke in podobno"
"intrastat_9616","9616","Pršila za dišave in podobna toaletna pršila, naprave in glave zanje, blazinice za pudranje in blazinice za nanašanje kozmetičnih ali toaletnih preparatov"
"intrastat_961610","961610","Pršila za dišave in podobna toaletna pršila, naprave in glave zanje"
"intrastat_96161010","96161010","Pršila za dišave in podobna toaletna pršila, naprave in glave zanje, toaletna pršila"
"intrastat_96161090","96161090","Pršila za dišave in podobna toaletna pršila, naprave in glave zanje, naprave in glave zanje"
"intrastat_96162000","96162000","Blazinice za pudranje in blazinice za nanašanje kozmetičnih ali toaletnih preparatov"
"intrastat_96170000","96170000","Termovke in druge posode z vakuumsko izolacijo, kompletne, njihovi deli, razen steklenih vložkov"
"intrastat_96180000","96180000","Krojaške lutke in druge figure za razstavljanje, avtomatične in druge premične (animirane) figure za aranžiranje izložb"
"intrastat_961900","961900","Damski vložki in tamponi, otroške plenice in plenične predloge ter podobni izdelki iz kakršnega koli materiala"
"intrastat_96190011","96190011","Damski vložki iz papirne mase, papirja, celulozne vate ali iz koprene iz celuloznih vlaken"
"intrastat_96190013","96190013","Tamponi iz papirne mase, papirja, celulozne vate ali iz koprene iz celuloznih vlaken"
"intrastat_96190019","96190019","Podobni predmeti damskim vložkom in tamponom iz papirne mase, papirja, celulozne vate ali iz koprene iz celuloznih vlaken"
"intrastat_96190021","96190021","Otroške plenice in plenične predloge iz papirne mase, papirja, celulozne vate ali iz koprene iz celuloznih vlaken"
"intrastat_96190029","96190029","Drugi predmeti (npr., izdelki za nego pri inkontinenci) iz papirne mase, papirja, celulozne vate ali iz koprene iz celuloznih vlaken"
"intrastat_96190031","96190031","Damski vložki in tamponi, otroške plenice in plenične predloge ter podobni izdelki iz vate iz tekstilnih materialov, umetnih ali sintetičnih vlaken"
"intrastat_96190039","96190039","Damski vložki in tamponi, otroške plenice in plenične predloge ter podobni izdelki iz vate iz tekstilnih materialov, drugi (razen tistih iz umetnih ali sintetičnih vlaken)"
